Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	PiEntropy	TargEntropy	Alpha	LossPi	LossQ1	LossQ2	LossAlpha	Time
60	0.94	0.23748682	1.0	0.0	1.0	0.0	1.0	1.0	5.12	9.2	15000	0.3076422	0.32155758	1.0652366	-0.067936905	0.30762494	0.3215454	1.0563637	-0.101360805	0.16090025	0.16094379	0.008546492	-0.34259754	0.00010216148	0.00010545047	0.00023614049	18731.558968782425
61	0.9767442	0.1507149	1.0	0.0	1.0	0.0	1.0	1.0	5.72093	5.4	15250	0.30675662	0.31979242	1.048919	-0.06334165	0.30676484	0.31988764	1.0449173	-0.081534065	0.16339998	0.16094379	0.008412323	-0.3407382	0.00012242931	0.0001149805	-0.011698571	19046.783078432083
62	0.95652175	0.20393111	1.0	0.0	1.0	0.0	1.0	1.0	5.5434785	10.0	15500	0.31513882	0.32321456	1.0545654	-0.065741085	0.31511977	0.3231227	1.057225	-0.07133167	0.16276033	0.16094379	0.008119071	-0.34773868	0.00013492437	0.00014296222	-0.008686025	19381.942034482956
63	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	7.2058825	5.2	15750	0.3129096	0.3224854	1.0636519	-0.089240156	0.3129629	0.32251304	1.0663748	-0.09070911	0.16106063	0.16094379	0.00820895	-0.3449722	0.00015364004	0.00014098496	-0.0005412159	19678.40727853775
64	0.9782609	0.14583053	1.0	0.0	1.0	0.0	1.0	1.0	5.3913045	5.6	16000	0.31429264	0.32377872	1.0506636	-0.07680851	0.31428468	0.32382107	1.060377	-0.07124656	0.16007032	0.16094379	0.008147563	-0.3467654	0.00012744559	0.00012348511	0.0042202324	20002.206523656845
65	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	5.425532	8.2	16250	0.3146618	0.32394132	1.0620785	-0.07426813	0.3146608	0.32388762	1.0589019	-0.09692027	0.15809494	0.16094379	0.008386623	-0.34749195	0.00011212735	0.00011027513	0.013645536	20327.302028417587
66	0.9787234	0.1443049	1.0	0.0	0.8	0.4	1.0	0.0	5.361702	3.8	16500	0.31460747	0.3232234	1.0430841	-0.060471676	0.3146402	0.32323003	1.0567093	-0.06408096	0.15948388	0.16094379	0.008682149	-0.34737742	9.658907e-05	9.618704e-05	0.0069746054	20632.046636104584
67	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	5.3913045	5.4	16750	0.31627053	0.32225883	1.0397977	-0.07856743	0.31625566	0.3222079	1.0493029	-0.07391971	0.16282275	0.16094379	0.008557225	-0.34738812	0.00013076348	0.00013071058	-0.008925042	20947.062851905823
68	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	5.6363635	7.2	17000	0.31695148	0.32384968	1.0397342	-0.07780348	0.3169571	0.3238101	1.0353646	-0.059297353	0.16171491	0.16094379	0.008381976	-0.34648612	9.649234e-05	0.000105340085	-0.0036629124	21267.7984085083
69	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	5.5555553	6.4	17250	0.31369343	0.3227275	1.0486414	-0.0852262	0.31365737	0.32279792	1.0361782	-0.0839401	0.16251348	0.16094379	0.008250766	-0.34513208	0.000100869656	9.314917e-05	-0.007493404	21594.029781341553
70	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	5.75	6.0	17500	0.31640443	0.32346866	1.0451301	-0.07687913	0.31641942	0.32343718	1.031922	-0.09367203	0.16463901	0.16094379	0.008087352	-0.34701177	9.637252e-05	9.1623704e-05	-0.017753452	21911.565442800522
71	0.9777778	0.14740555	1.0	0.0	1.0	0.0	1.0	1.0	5.5333333	4.6	17750	0.3204666	0.32744744	1.0897262	-0.058768623	0.32045013	0.32750726	1.0422758	-0.06556041	0.16322175	0.16094379	0.0077849044	-0.35113072	0.00011113113	0.00010257696	-0.0110133905	22217.678387641907
72	0.9791667	0.14282614	1.0	0.0	1.0	0.0	1.0	1.0	5.25	3.4	18000	0.31999382	0.32489547	1.0532274	-0.11104854	0.32004052	0.3248665	1.0703498	-0.058336325	0.1655919	0.16094379	0.0075964513	-0.34854433	0.00012456746	9.6031734e-05	-0.022656724	22529.494009256363
73	1.0	0.0	1.0	1.0	0.8	0.4	1.0	0.0	5.744186	5.4	18250	0.31497723	0.32327405	1.042295	-0.06887942	0.3149786	0.32336107	1.0390446	-0.0655684	0.1651953	0.16094379	0.007192916	-0.3453761	0.00011854789	0.000102803766	-0.02092187	22845.918095827103
74	0.9782609	0.14583053	1.0	0.0	1.0	0.0	1.0	1.0	5.2173915	6.0	18500	0.3227179	0.3287089	1.0417634	-0.057542026	0.3227009	0.32868916	1.0357625	-0.068644896	0.1563256	0.16094379	0.0073177614	-0.35099483	8.034764e-05	7.726143e-05	0.022769708	23167.205509662628
75	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	5.822222	5.8	18750	0.3256319	0.33036107	1.0522568	-0.060640298	0.325651	0.33037114	1.0395763	-0.072958946	0.15664515	0.16094379	0.00764476	-0.35506102	8.121832e-05	7.9968726e-05	0.020998305	23484.70977330208
